Emp ID,Name Prefix,First Name,Middle Initial,Last Name,Gender,E Mail,Date of Birth,Age in Yrs.,Date of Joining,Quarter of Joining,Age in Company (Years),Salary,Last % Hike,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Password
130501,Drs.,Mitzi,P,Mueller,F,mitzi.mueller@hotmail.com,3/3/1967,50.44,4/10/2010,Q2,7.3,91870,11%,250-99-5174,302-207-3101,Rockland,New Castle,Rockland,DE,19732,South,mpmueller,b$!]:5s]4d?khH
587373,Drs.,Lillian,J,Atkinson,F,lillian.atkinson@aol.com,2/25/1993,24.44,12/26/2016,Q4,0.59,181837,24%,085-02-7955,209-957-4797,Clipper Mills,Butte,Clipper Mills,CA,95930,West,ljatkinson,N8Bq[8Vf
750124,Mr.,Barry,A,Garner,M,barry.garner@gmail.com,12/21/1979,37.63,1/26/2014,Q1,3.5,182944,12%,638-29-1816,479-955-4801,Donaldson,Hot Spring,Donaldson,AR,71941,South,bagarner,2|j[]f|pTTZY7
495105,Mrs.,Coleen,V,Morris,F,coleen.morris@gmail.com,11/16/1995,21.71,2/2/2017,Q1,0.48,76605,13%,058-02-1043,215-600-1535,Holmes,Delaware,Holmes,PA,19043,Northeast,cvmorris,Maib-92;G
282678,Hon.,Marci,O,Alvarado,F,marci.alvarado@gmail.com,5/31/1966,51.19,9/2/2007,Q3,9.91,174673,11%,428-99-9355,803-237-9797,Bowling Green,York,Bowling Green,SC,29703,South,moalvarado,S2i0hVZ25hN;<
241302,Mr.,Monty,R,Lancaster,M,monty.lancaster@walmart.com,3/18/1960,57.4,8/7/1985,Q3,31.99,53313,15%,759-12-6657,236-489-0926,Sedley,Southampton,Sedley,VA,23878,South,mrlancaster,j7?pg#Oh.8q
790290,Mr.,Norris,R,Adams,M,norris.adams@yahoo.com,10/21/1993,23.78,4/8/2016,Q2,1.3,88865,16%,551-99-9716,215-214-5440,Georgetown,Beaver,Georgetown,PA,15043,Northeast,nradams,r#h:F+Q\pd
924304,Mrs.,Elvira,D,Byrd,F,elvira.byrd@gmail.com,2/7/1990,27.49,4/19/2011,Q2,6.28,77787,18%,552-99-8369,270-690-8211,Louisville,Jefferson,Louisville,KY,40269,South,edbyrd,x[ZUnmeGuEH*
234880,Mr.,Keven,E,Logan,M,keven.logan@gmail.com,2/11/1989,28.48,5/10/2012,Q2,5.22,94291,24%,213-91-1279,215-821-6108,Philadelphia,Montgomery,Philadelphia,PA,19126,Northeast,kelogan,t[Zw</>u
443072,Mr.,Rosendo,R,Rasmussen,M,rosendo.rasmussen@earthlink.net,10/26/1978,38.78,4/29/2001,Q2,16.26,84964,30%,474-55-7843,209-570-8160,Ripley,Ripley,Ripley,CA,92272,West,rrrasmussen,T[k8E-01
232070,Mrs.,Carly,R,Leach,F,carly.leach@cox.net,1/3/1971,46.6,12/20/2013,Q4,3.61,182390,3%,457-99-5283,231-419-8211,Oakland,Oakland,Oakland,MI,48363,Midwest,crleach,Q>R3JPD}\stAF
902132,Mrs.,Colleen,N,Bray,F,colleen.bray@hotmail.com,4/7/1982,35.33,7/29/2014,Q3,3,71784,26%,614-87-2498,239-748-0076,Jacksonville,Duval,Jacksonville,FL,32211,South,cnbray,DPNL^?_dNw
280781,Mrs.,Ollie,G,William,F,ollie.william@verizon.net,10/19/1979,37.8,9/14/2007,Q3,9.88,128589,1%,542-81-4737,210-447-5194,Gillett,Karnes,Gillett,TX,78116,South,ogwilliam,Dcb~:Uo96q
589440,Prof.,Hilario,B,Vang,M,hilario.vang@gmail.com,6/6/1978,39.17,4/12/2011,Q2,6.3,133205,9%,176-86-5658,212-345-2791,Ridge,Suffolk,Ridge,NY,11961,Northeast,hbvang,lCqs|nMPMy8lPJ
940754,Ms.,Nadine,X,Blanchard,F,nadine.blanchard@exxonmobil.com,3/14/1978,39.4,10/29/2001,Q4,15.76,104269,3%,010-94-5824,209-571-2529,Los Molinos,Tehama,Los Molinos,CA,96055,West,nxblanchard,rFaX>{9d.A+j_h
888277,Prof.,Wm,C,Carroll,M,wm.carroll@gmail.com,5/16/1987,30.22,1/17/2017,Q1,0.53,146342,11%,114-98-9215,212-333-9668,Unionville,Orange,Unionville,NY,10988,Northeast,wccarroll,Kj@}[v<]4_/yn
430202,Ms.,Minnie,B,Mckee,F,minnie.mckee@gmail.com,8/26/1995,21.94,9/23/2016,Q3,0.84,104332,9%,353-08-1806,216-831-2721,Swanton,Fulton,Swanton,OH,43558,Midwest,mbmckee,e/EKgLY/mY
928723,Mrs.,Angela,M,Compton,F,angela.compton@gmail.com,1/21/1967,50.55,12/1/2008,Q4,8.66,127733,11%,045-15-8779,802-785-3606,Middletown Springs,Rutland,Middletown Springs,VT,5757,Northeast,amcompton,jjnQQt9DZi
449164,Drs.,Lillian,H,Gill,F,lillian.gill@gmail.com,7/28/1970,47.03,4/9/2000,Q2,17.31,75411,24%,258-99-9431,505-396-0307,Claunch,Socorro,Claunch,NM,87011,West,lhgill,E1^iR6&Y}51;c
117603,Mr.,Bob,W,Weiss,M,bob.weiss@hotmail.com,10/26/1991,25.77,12/23/2012,Q4,4.6,88733,2%,143-23-1339,212-927-2029,North Collins,Erie,North Collins,NY,14111,Northeast,bwweiss,7Z3pv~48p>
811884,Mr.,Edwin,A,Perez,M,edwin.perez@gmail.com,2/27/1992,25.43,6/11/2014,Q2,3.13,109695,9%,339-11-7841,262-268-3289,Crivitz,Marinette,Crivitz,WI,54114,Midwest,eaperez,AUNjyd~w;144&>
463579,Mr.,Bernardo,W,Langley,M,bernardo.langley@hotmail.com,10/21/1972,44.8,8/30/2007,Q3,9.92,174027,3%,350-08-5414,229-818-8713,Atlanta,Fulton,Atlanta,GA,30348,South,bwlangley,xZU~V<.&^d8
915993,Prof.,William,K,Morrison,M,william.morrison@gmail.com,3/30/1967,50.36,10/2/2001,Q4,15.83,109382,12%,620-85-9976,405-559-1017,Longdale,Blaine,Longdale,OK,73755,South,wkmorrison,J0LrzvJ#VtS
836259,Dr.,Vance,A,Osborne,M,vance.osborne@shaw.ca,11/9/1972,44.75,6/30/2001,Q2,16.09,148267,29%,728-14-3717,503-546-8875,Independence,Polk,Independence,OR,97351,West,vaosborne,tPIA&tanN8t:X
520719,Prof.,Edmund,E,Salas,M,edmund.salas@aol.com,7/8/1959,58.1,8/16/1989,Q3,27.97,126758,24%,717-18-6482,217-682-7457,Hillsboro,Montgomery,Hillsboro,IL,62049,Midwest,eesalas,2uSg^~?^&
409341,Mrs.,Imogene,O,Sanders,F,imogene.sanders@yahoo.com,6/3/1985,32.17,10/15/2012,Q4,4.79,55845,26%,681-24-8302,319-714-7958,Hayesville,Keokuk,Hayesville,IA,52562,Midwest,iosanders,bRxABKKH?d2:
528576,Mr.,Darin,F,Callahan,M,darin.callahan@gmail.com,10/27/1992,24.77,4/14/2014,Q2,3.29,64901,2%,381-37-2114,406-263-9628,Avon,Powell,Avon,MT,59713,West,dfcallahan,ft}IPjQ$t!y
315565,Mrs.,Loretta,M,Sawyer,F,loretta.sawyer@hotmail.com,1/23/1996,21.53,3/7/2017,Q1,0.39,78780,14%,069-02-8229,270-277-4308,Nerinx,Marion,Nerinx,KY,40049,South,lmsawyer,Xwm/0isr9T{f+
242740,Ms.,Olive,L,Livingston,F,olive.livingston@charter.net,2/9/1981,36.49,9/16/2002,Q3,14.87,184008,20%,429-99-4646,314-500-3453,Alba,Jasper,Alba,MO,64830,Midwest,ollivingston,u~f!bRIHwDQY1
763459,Mr.,Gino,A,Mcconnell,M,gino.mcconnell@aol.com,10/8/1975,41.83,5/23/2005,Q2,12.19,57731,29%,691-18-9714,803-885-7673,Coosawatchie,Jasper,Coosawatchie,SC,29912,South,gamcconnell,jFqP&q/9%CJ/I
239010,Mr.,Fred,E,Hayes,M,fred.hayes@yahoo.com,12/17/1979,37.64,3/30/2001,Q1,16.34,58345,25%,241-99-6276,228-610-8759,Pleasant Grove,Pleasant Grove,Pleasant Grove,MS,38657,South,fehayes,FM&o*9hh4KoJ
865905,Mr.,Nelson,O,Wilkins,M,nelson.wilkins@earthlink.net,12/12/1961,55.66,2/23/2017,Q1,0.42,141143,16%,592-99-8788,479-735-4213,Fort Smith,Sebastian,Fort Smith,AR,72918,South,nowilkins,Bvdbp_9uk
657908,Mrs.,Joyce,K,Hooper,F,joyce.hooper@hotmail.com,2/21/1980,37.46,7/14/2002,Q3,15.05,68835,30%,211-84-7533,270-280-4283,Murray,Calloway,Murray,KY,42071,South,jkhooper,fi!IFMNi<9k
652723,Mrs.,Juliana,W,Rowland,F,juliana.rowland@aol.com,4/7/1993,24.32,12/8/2016,Q4,0.64,67506,20%,104-02-6452,314-819-1491,Saint Louis,St. Louis,Saint Louis,MO,63130,Midwest,jwrowland,Z}N2lR.Mqm~y_M%
944699,Mr.,Norris,S,Mack,M,norris.mack@yahoo.co.in,9/18/1983,33.88,10/16/2009,Q4,7.79,116248,24%,011-94-3680,339-617-2666,Erving,Franklin,Erving,MA,1344,Northeast,nsmack,O9%PGE4VjZ[E
517283,Prof.,Tom,B,Frye,M,tom.frye@gmail.com,4/9/1976,41.33,3/18/2015,Q1,2.36,65753,10%,655-36-6334,225-574-3475,Deridder,Beauregard,Deridder,LA,70634,South,tbfrye,u%XVyxtwE8u2C
176214,Mrs.,Josephine,G,Pitts,F,josephine.pitts@hotmail.com,12/29/1972,44.61,8/30/2008,Q3,8.92,40040,22%,285-15-3625,216-702-5455,Reynoldsburg,Franklin,Reynoldsburg,OH,43068,Midwest,jgpitts,iZ9ikk~TAMRmvP
680485,Mr.,Les,W,Brady,M,les.brady@gmail.com,7/6/1990,27.08,12/23/2016,Q4,0.59,158773,12%,240-99-4848,206-830-5542,Tacoma,Tacoma,Tacoma,WA,98419,West,lwbrady,t7So}Zu-z
891142,Hon.,Jaime,M,Avery,M,jaime.avery@aol.com,3/7/1967,50.43,10/28/2005,Q4,11.76,187800,0%,144-23-1324,701-430-8105,Verona,LaMoure,Verona,ND,58490,Midwest,jmavery,1}DZ3eDCPX^
810984,Mrs.,Marissa,L,Caldwell,F,marissa.caldwell@aol.com,10/3/1979,37.84,10/25/2000,Q4,16.77,135046,19%,560-99-3843,229-266-9475,Atlanta,Fulton,Atlanta,GA,30302,South,mlcaldwell,acZQ9B]TFF}2
896022,Mr.,Lavern,X,Gardner,M,lavern.gardner@aol.com,10/19/1971,45.81,2/27/1998,Q1,19.43,140328,1%,385-37-9685,219-973-4977,Richmond,Wayne,Richmond,IN,47375,Midwest,lxgardner,aRg<n9!GrVUkZ6
162773,Drs.,Evangeline,K,Mejia,F,evangeline.mejia@gmail.com,9/6/1959,57.93,1/31/2010,Q1,7.49,93417,28%,202-84-5766,385-955-8462,Cedar City,Iron,Cedar City,UT,84721,West,ekmejia,9<*iuMkVX0O
408036,Ms.,Brandy,O,Carr,F,brandy.carr@btinternet.com,11/21/1976,40.71,9/21/2008,Q3,8.85,197345,4%,228-99-6983,701-618-4337,Watford City,McKenzie,Watford City,ND,58854,Midwest,bocarr,PVc!^1+enB3
591248,Mrs.,Molly,O,Manning,F,molly.manning@hotmail.com,6/11/1962,55.17,6/30/2004,Q2,13.08,65981,11%,302-15-1318,316-214-2098,Russell Springs,Russell Springs,Russell Springs,KS,67755,Midwest,momanning,l$\j}u\^UuIY7
562393,Mr.,Gale,R,Perez,M,gale.perez@rediffmail.com,12/2/1964,52.69,4/10/1994,Q2,23.32,188811,23%,514-31-5757,701-825-3358,Killdeer,Dunn,Killdeer,ND,58640,Midwest,grperez,qcLj0_C|0Pt
808843,Mr.,Merlin,Z,Yates,M,merlin.yates@yahoo.co.uk,1/1/1991,26.59,4/4/2012,Q2,5.32,144104,5%,695-16-9603,215-757-1383,Fawn Grove,York,Fawn Grove,PA,17321,Northeast,mzyates,5Vq4x<9LuCnxEA
645393,Prof.,Nelson,H,Mooney,M,nelson.mooney@yahoo.com,6/2/1967,50.19,7/1/1995,Q3,22.09,136885,14%,469-57-4220,314-674-3119,California,Moniteau,California,MO,65018,Midwest,nhmooney,KLhyrpN84.it
685818,Mr.,Jackson,E,Bass,M,jackson.bass@gmail.com,3/14/1983,34.4,6/3/2013,Q2,4.15,172555,11%,327-11-0796,228-942-3725,Jackson,Hinds,Jackson,MS,39201,South,jebass,0MrynZ>O$5DbcuS
747647,Ms.,Trisha,U,Mueller,F,trisha.mueller@bp.com,6/13/1975,42.15,9/28/2006,Q3,10.84,133504,30%,156-23-0167,212-514-3604,Niverville,Columbia,Niverville,NY,12130,Northeast,tumueller,9rC7U6_iaF@{k}x
846178,Ms.,Lilia,I,Collins,F,lilia.collins@yahoo.com,6/7/1980,37.16,2/4/2004,Q1,13.49,196782,1%,218-89-1286,209-724-7936,Aromas,Monterey,Aromas,CA,95004,West,licollins,6ms_xt/ct%Qzb
754091,Mrs.,Kimberly,R,Cantu,F,kimberly.cantu@yahoo.com,10/7/1976,40.83,10/4/2002,Q4,14.82,198580,12%,226-99-7374,308-517-8706,Kenesaw,Adams,Kenesaw,NE,68956,Midwest,krcantu,8ZfhIzDFSI+xi-
808727,Prof.,Luciano,B,Jordan,M,luciano.jordan@aol.com,4/23/1994,23.28,3/12/2016,Q1,1.38,168292,10%,031-92-1343,212-601-9238,Geneseo,Livingston,Geneseo,NY,14454,Northeast,lbjordan,LFSbj6M.OP1[1W
143029,Mr.,Danny,H,Robbins,M,danny.robbins@hotmail.com,9/27/1963,53.87,2/13/1999,Q1,18.47,123832,6%,586-67-4518,219-323-1225,Bluffton,Wells,Bluffton,IN,46714,Midwest,dhrobbins,ZuMN9Sjq
923271,Mr.,Wilfredo,J,Richards,M,wilfredo.richards@gmail.com,12/13/1960,56.66,10/26/1985,Q4,31.78,173178,16%,356-08-5270,218-269-4257,Randall,Morrison,Randall,MN,56475,Midwest,wjrichards,k|Eg!dp4}L!w
621988,Ms.,Callie,Y,Snider,F,callie.snider@yahoo.com,12/18/1989,27.63,6/25/2012,Q2,5.09,147243,27%,219-89-6568,505-793-7860,Ocate,Mora,Ocate,NM,87734,West,cysnider,94<ECS<@|ekH>>
240842,Mrs.,Rachelle,J,Reed,F,rachelle.reed@yahoo.co.uk,11/27/1977,39.69,4/14/2010,Q2,7.29,88748,3%,770-02-4059,210-267-6023,El Paso,El Paso,El Paso,TX,79994,South,rjreed,a~o$mqx1
517038,Ms.,Bobbi,M,Olson,F,bobbi.olson@hotmail.com,11/3/1963,53.77,6/5/2017,Q2,0.15,143127,8%,313-35-8701,319-758-4226,Keystone,Benton,Keystone,IA,52249,Midwest,bmolson,b0CoEX?\X
456842,Mrs.,Kris,S,Richards,F,kris.richards@aol.com,2/24/1966,51.46,4/14/2011,Q2,6.29,173303,7%,512-33-0548,314-830-8975,Leeton,Johnson,Leeton,MO,64761,Midwest,ksrichards,H+Ibu?khYD
276700,Drs.,Marissa,J,Meyer,F,marissa.meyer@rediffmail.com,7/13/1958,59.08,2/28/1995,Q1,22.43,172845,11%,321-11-2706,701-369-9836,Davenport,Cass,Davenport,ND,58021,Midwest,mjmeyer,8Bhk{4Bg
510431,Mr.,Jamar,Z,Reese,M,jamar.reese@hotmail.co.uk,6/13/1965,52.16,3/26/1999,Q1,18.35,134013,10%,505-59-7074,405-738-3960,Texola,Beckham,Texola,OK,73668,South,jzreese,RGL\OoeE?+>
451543,Ms.,Nelda,E,Webster,F,nelda.webster@gmail.com,1/16/1986,31.55,3/3/2016,Q1,1.4,161123,2%,368-39-5885,229-950-3117,Columbus,Muscogee,Columbus,GA,31909,South,newebster,WrZHypJ.>
423508,Ms.,Carolina,F,Bruce,F,carolina.bruce@aol.com,10/6/1971,45.84,4/22/2007,Q2,10.27,177947,25%,156-23-5637,201-569-3227,Newark,Essex,Newark,NJ,7193,Northeast,cfbruce,6r1ztN^9V
399486,Ms.,Terri,K,Phelps,F,terri.phelps@microsoft.com,11/23/1975,41.71,12/16/1998,Q4,18.63,183013,23%,280-15-2470,231-941-6394,Copper City,Houghton,Copper City,MI,49917,Midwest,tkphelps,E39a$cMD
295933,Mr.,Nestor,L,Rosales,M,nestor.rosales@aol.com,4/5/1979,38.34,4/23/2010,Q2,7.27,71204,29%,027-92-0549,423-342-5433,Clarksville,Montgomery,Clarksville,TN,37041,South,nlrosales,qmqqs<-kNvI
855670,Drs.,Adrian,L,Robles,F,adrian.robles@gmail.com,6/8/1958,59.18,10/14/1982,Q4,34.81,166464,4%,526-99-7519,212-956-0905,Glen Spey,Sullivan,Glen Spey,NY,12737,Northeast,alrobles,YS*jn1ClERUn
151449,Hon.,Kyle,Y,Rios,M,kyle.rios@yahoo.co.uk,2/9/1993,24.48,11/28/2016,Q4,0.66,111183,2%,331-11-3592,303-875-0643,Pine,Jefferson,Pine,CO,80470,West,kyrios,nW?*J>>U//K}
394700,Mr.,Domingo,Y,Wilkinson,M,domingo.wilkinson@outlook.com,1/21/1985,32.54,3/12/2008,Q1,9.38,95530,25%,471-57-3328,262-227-1790,Milwaukee,Milwaukee,Milwaukee,WI,53221,Midwest,dywilkinson,1^netFI1}/s7Jcy
328740,Mr.,Leonardo,T,Bird,M,leonardo.bird@bp.com,1/24/1974,43.54,5/26/1997,Q2,20.19,116972,14%,495-29-1676,228-228-5325,Macon,Noxubee,Macon,MS,39341,South,ltbird,e:7JFAL]gmw3zm
924134,Dr.,Hubert,P,Zimmerman,M,hubert.zimmerman@gmail.com,3/22/1980,37.38,10/7/2009,Q4,7.81,79197,18%,076-02-8334,270-258-3097,Rush,Boyd,Rush,KY,41168,South,hpzimmerman,8V%:ss\-njA{
556518,Mr.,Kory,G,Frank,M,kory.frank@yahoo.co.in,8/29/1987,29.93,9/28/2010,Q3,6.84,102865,29%,654-38-6993,205-760-7355,Leeds,Jefferson,Leeds,AL,35094,South,kgfrank,CuUQ\7U4t_e!HX
237003,Ms.,Tami,Z,Hayes,F,tami.hayes@gmail.com,12/18/1992,24.62,4/2/2016,Q2,1.32,170836,24%,413-99-8525,307-371-2781,Dayton,Sheridan,Dayton,WY,82836,West,tzhayes,Ma}a$t~}mm}HeLC
518193,Drs.,Amanda,Y,Carr,F,amanda.carr@gmail.com,5/27/1973,44.2,11/27/2009,Q4,7.67,100000,2%,510-33-9678,210-872-1018,Agua Dulce,Nueces,Agua Dulce,TX,78330,South,aycarr,FyJlDR]4
540019,Mr.,Stephen,J,Bauer,M,stephen.bauer@sbcglobal.net,6/13/1990,27.14,8/30/2013,Q3,3.91,183279,11%,071-02-1344,201-262-7702,Jersey City,Hudson,Jersey City,NJ,7308,Northeast,sjbauer,4x4^ctqA~4
489463,Mr.,Johnie,G,Carney,M,johnie.carney@yahoo.com,6/7/1991,26.16,6/20/2015,Q2,2.11,151127,29%,044-15-2958,236-562-1999,Stanardsville,Greene,Stanardsville,VA,22973,South,jgcarney,jqJpw@i[st
763039,Ms.,Rebekah,J,Hull,F,rebekah.hull@earthlink.net,1/25/1973,44.53,4/29/2017,Q2,0.25,104526,3%,240-99-2092,303-243-8627,Glen Haven,Larimer,Glen Haven,CO,80532,West,rjhull,Zf3rjz\UV
854365,Ms.,Kelly,G,Spence,F,kelly.spence@yahoo.co.uk,3/12/1972,45.41,4/3/1997,Q2,20.33,103499,9%,643-29-0812,210-574-2395,Penwell,Ector,Penwell,TX,79776,South,kgspence,newwzzOi6%Ok9R+
233110,Hon.,Tracie,K,Estes,F,tracie.estes@hotmail.com,5/11/1982,35.24,4/17/2012,Q2,5.28,159071,18%,323-11-2842,201-900-5228,North Bergen,Hudson,North Bergen,NJ,7047,Northeast,tkestes,6/FU*}/.CyRw1;&
416483,Mr.,Bennett,H,Le,M,bennett.le@gmail.com,8/8/1982,34.99,5/29/2004,Q2,13.17,144885,27%,524-99-8128,252-545-5705,Winston Salem,Forsyth,Winston Salem,NC,27107,South,bhle,5^_%N_BIq|YXgB
629763,Hon.,Vernon,V,Bass,M,vernon.bass@aol.com,10/6/1962,54.85,3/18/2013,Q1,4.36,79853,16%,763-12-3837,215-737-1085,Hallstead,Susquehanna,Hallstead,PA,18822,Northeast,vvbass,MHr++F/_TjzDn%
755278,Mr.,Theron,E,Sweet,M,theron.sweet@gmail.com,3/15/1995,22.39,6/14/2016,Q2,1.12,187715,16%,394-33-3362,209-659-1839,Orange,Orange,Orange,CA,92862,West,tesweet,0L?N4x@vy1q/4HW
471560,Mr.,Ernie,Y,Holden,M,ernie.holden@yahoo.com,11/28/1983,33.69,5/15/2013,Q2,4.21,75839,15%,131-98-7403,316-629-8682,Durham,Marion,Durham,KS,67438,Midwest,eyholden,m8^RYzxq
988676,Mr.,Shawn,C,Rasmussen,M,shawn.rasmussen@gmail.com,12/4/1978,38.67,7/5/2013,Q3,4.07,86337,19%,405-73-3684,218-496-2108,Manhattan Beach,Manhattan Beach,Manhattan Beach,MN,56463,Midwest,scrasmussen,n@^3~5bzj2
606109,Mr.,Enrique,M,Adams,M,enrique.adams@rediffmail.com,12/14/1965,51.65,8/18/2001,Q3,15.95,100224,16%,332-11-4351,405-571-4413,Binger,Caddo,Binger,OK,73009,South,emadams,D!YM^nPD8QN
414129,Mr.,Ernie,H,Aguilar,M,ernie.aguilar@aol.com,8/8/1960,57.01,1/17/2001,Q1,16.54,152421,10%,478-43-2646,210-379-4233,Higgins,Lipscomb,Higgins,TX,79046,South,ehaguilar,XYuSEU*^SNl$N
286890,Mrs.,Carolyn,S,Donaldson,F,carolyn.donaldson@gmail.com,4/29/1960,57.28,3/1/2005,Q1,12.42,144259,1%,579-53-2885,231-530-3573,Eben Junction,Alger,Eben Junction,MI,49825,Midwest,csdonaldson,Mq6yrIN}k6
944811,Mrs.,Margie,S,Deleon,F,margie.deleon@sbcglobal.net,4/13/1979,38.32,8/28/2005,Q3,11.92,193461,8%,329-11-0331,262-328-7339,Port Washington,Ozaukee,Port Washington,WI,53074,Midwest,msdeleon,A><**d4h5t^yY
975770,Mr.,Keven,F,Collins,M,keven.collins@gmail.com,7/12/1972,45.07,10/1/1995,Q4,21.84,161705,22%,294-15-0007,479-891-5368,Atkins,Pope,Atkins,AR,72823,South,kfcollins,lr2_R?L^2
590955,Mr.,Bruce,Q,Colon,M,bruce.colon@microsoft.com,5/2/1972,45.27,8/25/2010,Q3,6.93,139425,14%,533-71-6012,231-408-6959,Ida,Monroe,Ida,MI,48140,Midwest,bqcolon,xyg0b7hn;ab
565658,Mrs.,Kristen,F,Lott,F,kristen.lott@msn.com,7/6/1989,28.08,3/20/2011,Q1,6.36,188910,15%,763-12-5424,229-410-7907,Smyrna,Cobb,Smyrna,GA,30081,South,kflott,jZ_YE0yIB!v[l.>
569664,Mr.,Howard,X,Dodson,M,howard.dodson@gmail.com,2/25/1983,34.44,2/18/2007,Q1,10.45,82516,18%,264-99-3310,225-278-0032,Elmer,Rapides,Elmer,LA,71424,South,hxdodson,e*Rz*6i.8V:]?
939970,Mr.,Merle,R,Britt,M,merle.britt@aol.com,11/14/1977,39.73,6/21/2009,Q2,8.11,145515,28%,314-35-7956,218-565-3209,Maple Plain,Hennepin,Maple Plain,MN,55578,Midwest,mrbritt,LkVH6<gqF#4!tb
848744,Dr.,Hector,D,Bradley,M,hector.bradley@yahoo.com,10/9/1988,28.82,1/5/2013,Q1,4.56,155065,17%,657-36-7842,215-446-9901,Easton,Northampton,Easton,PA,18042,Northeast,hdbradley,7EupW/Z-llT
452230,Mr.,Darnell,D,Spencer,M,darnell.spencer@aol.com,9/13/1969,47.9,8/11/1999,Q3,17.98,120778,17%,712-18-4439,212-201-2194,New York City,New York,New York City,NY,10069,Northeast,ddspencer,agF8bvM:!iCs$&A
930129,Ms.,Janelle,Z,William,F,janelle.william@hotmail.com,2/23/1971,46.46,10/11/2004,Q4,12.8,70544,21%,250-99-7390,907-713-8781,Atqasuk,North Slope,Atqasuk,AK,99791,West,jzwilliam,Bxs@@&G3Sl.
909139,Ms.,Eula,H,Atkinson,F,eula.atkinson@hotmail.com,5/6/1963,54.27,2/16/2012,Q1,5.45,70531,29%,699-16-1135,270-896-2990,Slemp,Perry,Slemp,KY,41763,South,ehatkinson,C:F1B\m\I
678436,Hon.,Theresa,M,Bender,F,theresa.bender@gmail.com,2/27/1959,58.45,2/27/1982,Q1,35.44,112711,23%,632-31-4546,406-354-1359,Sonnette,Powder River,Sonnette,MT,59348,West,tmbender,4.[C3qdoo%pV
196011,Ms.,Kimberley,C,Jacobson,F,kimberley.jacobson@gmail.com,10/1/1989,27.84,10/20/2010,Q4,6.78,129756,9%,064-02-7631,314-694-4397,Excelsior Springs,Clay,Excelsior Springs,MO,64024,Midwest,kcjacobson,Uq8pE_s[\M;Q6@5
666886,Mrs.,Angelita,J,Reyes,F,angelita.reyes@shaw.ca,6/16/1963,54.15,1/30/1987,Q1,30.51,117868,24%,384-37-1874,231-348-5787,West Bloomfield,Oakland,West Bloomfield,MI,48325,Midwest,ajreyes,8%zW%hUzI~sCDq
572348,Ms.,Selma,L,Floyd,F,selma.floyd@hotmail.com,9/30/1993,23.84,11/26/2015,Q4,1.67,65787,5%,132-98-3258,201-890-6290,Union City,Hudson,Union City,NJ,7087,Northeast,slfloyd,Y7.>7veD~
846144,Mrs.,Edna,B,Paul,F,edna.paul@yahoo.com,1/8/1960,57.59,8/22/1989,Q3,27.95,75261,26%,701-18-9565,202-884-0157,Washington,District of Columbia,Washington,DC,20416,South,ebpaul,0;/}7C#o;aKr8
665326,Dr.,Dewayne,N,Sheppard,M,dewayne.sheppard@gmail.com,11/12/1958,58.75,5/21/2003,Q2,14.2,117143,28%,174-86-5982,314-751-4025,Kansas City,Clay,Kansas City,MO,64165,Midwest,dnsheppard,YwdX;m@JA{>@-t
119399,Prof.,Gale,C,Rodriquez,M,gale.rodriquez@ibm.com,5/25/1961,56.21,5/23/1995,Q2,22.2,90590,13%,092-02-5594,218-967-8338,Easton,Faribault,Easton,MN,56025,Midwest,gcrodriquez,PU*MO&Syj
744539,Mrs.,Cora,J,Blackburn,F,cora.blackburn@gmail.com,12/24/1963,53.63,11/7/2013,Q4,3.72,62973,0%,203-84-3823,303-881-1240,Colorado Springs,El Paso,Colorado Springs,CO,80904,West,cjblackburn,6OHSp\Q$oz]!
518154,Drs.,Annmarie,D,Roth,F,annmarie.roth@outlook.com,10/16/1980,36.81,2/22/2006,Q1,11.44,57649,14%,026-92-8374,212-963-4986,Bronx,Bronx,Bronx,NY,10455,Northeast,adroth,nB.f2v~p
416872,Mr.,Owen,Y,Lopez,M,owen.lopez@hotmail.co.uk,11/10/1976,40.74,5/26/2017,Q2,0.17,128144,4%,399-31-8754,314-473-4852,Joplin,Jasper,Joplin,MO,64801,Midwest,oylopez,wF1dG|i~o~7Ii
339806,Ms.,Chrystal,Z,Pittman,F,chrystal.pittman@gmail.com,11/20/1966,50.72,3/23/2009,Q1,8.35,63095,27%,373-37-1916,212-255-0536,Wellesley Island,Jefferson,Wellesley Island,NY,13640,Northeast,czpittman,LnVZUK?af?fwCl]
991522,Hon.,Thurman,R,Daniel,M,thurman.daniel@gmail.com,4/14/1969,48.32,11/18/2001,Q4,15.7,168935,21%,117-98-3109,319-660-0064,Oakville,Louisa,Oakville,IA,52646,Midwest,trdaniel,c6X~1JtZ8%5l<
830373,Mr.,Darnell,Q,Hoffman,M,darnell.hoffman@rediffmail.com,4/17/1982,35.3,2/25/2013,Q1,4.42,189337,18%,506-57-3479,406-889-6201,Somers,Flathead,Somers,MT,59932,West,dqhoffman,WWFYr-&s}!{
987377,Hon.,Raymundo,J,Sims,M,raymundo.sims@aol.com,11/27/1963,53.7,8/14/2009,Q3,7.96,184370,15%,348-08-8490,218-865-5355,Sargeant,Mower,Sargeant,MN,55973,Midwest,rjsims,Z?pkAt7VN1pB75
